seqnames	start	end	width	strand	L	area	beta	stat	pval	qval	index.start	index.end	index.width	direction	difference	KO1	KO2	KO3	KO4	KO5	WT1	WT2	WT3	WT4	WT5	WT6	WT7
chr11	50298167	50298979	813	*	18	1.52200126674014	0.302752056058983	4.49294946038003	0.0154811775970534	0.64307146915521	12313130	12313147	18	Hypermethylated	10	0.488158012221183	0.410253085750013	0.406035970103076	0.442576759567502	0.650021529425993	0.565369300448314	0.584070110763581	0.510023048701867	0.49512986078434	0.494073434552006	0.509360661926484	0.616746895183021
chr14	87642690	87643588	899	*	6	0.419504547861168	0.392100469888118	4.49265302712628	0.015488962112762	0.64307146915521	15572969	15572974	6	Hypermethylated	12	0.858973086075939	0.800133782627946	0.786085006368718	0.84290957832744	0.869283255569038	0.915478188721296	0.851036669059561	0.886009803334951	0.888143548797046	0.853714248943427	0.855326474239095	0.865155134323978
chr3	153295371	153296408	1038	*	16	1.59340532721375	0.293821571943278	4.49260788037181	0.015488962112762	0.64307146915521	3959088	3959103	16	Hypermethylated	9	0.417696301193306	0.485379977738264	0.423126382872402	0.438124652796036	0.59786782563993	0.583668765275933	0.612627860193257	0.585572112966345	0.453586762778398	0.528363071654055	0.522446834711223	0.527815609177459
chr2	125531168	125531646	479	*	8	0.540631452643833	0.306033938057113	4.49258810641035	0.015488962112762	0.64307146915521	2340408	2340415	8	Hypermethylated	10	0.884642010031825	0.875585514932875	0.895483625838449	0.905368726436611	0.882674343015332	0.927153711819339	0.888916091068381	0.934448714146346	0.929054579779529	0.910460149137731	0.91084053581407	0.908806022563243
chr9	46126727	46127529	803	*	10	0.867607839795388	0.261399058399929	4.49238331243424	0.0155023069968339	0.64307146915521	10199530	10199539	10	Hypermethylated	8	0.551483169851273	0.473035586573987	0.511168487893082	0.542357184393793	0.609527883229303	0.599985845908908	0.658583941302997	0.584704151183359	0.582258711613721	0.639683653795824	0.634531528645981	0.580742652485957
chr2	113212247	113213965	1719	*	17	1.57909164147714	-0.269384951486699	-4.49236663388969	0.0155023069968339	0.64307146915521	2239797	2239813	17	Hypomethylated	-9	0.893829658552781	0.813201731990773	0.834700741933693	0.838246180764527	0.764688878117115	0.747900208552756	0.746070907282982	0.687302715518025	0.801647940741295	0.735729713842844	0.805018966488563	0.752880736642078
chr18	68823807	68824304	498	*	6	0.458891393531356	-0.37041303760993	-4.49216754029588	0.0155112035862152	0.64307146915521	18699183	18699188	6	Hypomethylated	-12	0.651668918690811	0.576243598377907	0.70475689063347	0.512539984292045	0.606609649984772	0.656233591825294	0.555734797988889	0.641829263843564	0.685884904881275	0.57157766958383	0.627436946884521	0.535147557870678
chr18	66218036	66218689	654	*	16	1.5392248443336	-0.266376093169917	-4.49184592733382	0.0155289967649777	0.64307146915521	18672772	18672787	16	Hypomethylated	-8	0.740430161930452	0.718459799478508	0.741054627442366	0.739561672326768	0.690213188873844	0.677164429853446	0.699096313468476	0.678293502487331	0.629780304008081	0.702586523644906	0.628616525901946	0.681855021754802
chr10	86100334	86100713	380	*	12	0.656830538066261	-0.305835473846958	-4.49164647391136	0.0155367812806863	0.64307146915521	11591565	11591576	12	Hypomethylated	-10	0.847643586484862	0.824824441384964	0.868198594799618	0.87879028591082	0.812260969727663	0.846561256818391	0.813429702966606	0.7755351182336	0.835048996871044	0.842619518057878	0.823643226299375	0.817539888699939
chr5	112282197	112282579	383	*	12	0.949293509966552	0.305094656662411	4.49161418289789	0.0155367812806863	0.64307146915521	6057647	6057658	12	Hypermethylated	10	0.75262481626919	0.745021933095442	0.700404652782044	0.686603794595598	0.787538290455382	0.821394735504906	0.802308358287048	0.847874147821027	0.78777275177801	0.810283586456678	0.81323036437295	0.811747761073323
chr5	93369628	93370502	875	*	7	0.492029482754999	0.318977868632997	4.49072976056892	0.0155645831225027	0.64307146915521	5893732	5893738	7	Hypermethylated	10	0.80976402161674	0.709744467509004	0.70430002840449	0.720098609744857	0.737475699874807	0.801534050696526	0.755420374527307	0.755799540963326	0.78719840420956	0.733200588748045	0.734177329604567	0.76024359010189
chr13	12072113	12072887	775	*	17	1.72091453875635	-0.278768795322536	-4.49072847537779	0.0155645831225027	0.64307146915521	14068886	14068902	17	Hypomethylated	-9	0.763604058854907	0.688621202761846	0.735148061346099	0.757349955031274	0.75574814423896	0.726171419645305	0.670408326311875	0.67604621194728	0.676400784865584	0.586207586962104	0.637096423127032	0.712332020952704
chr6	86142976	86143557	582	*	9	0.628069982715087	0.315576145269431	4.49052463565609	0.015570143490866	0.64307146915521	7123952	7123960	9	Hypermethylated	10	0.743873073247157	0.800235446905259	0.691576016011481	0.661135529939366	0.677738636293841	0.781145749218568	0.729699568380281	0.726168766127678	0.805076452431313	0.750926107771036	0.728080525200848	0.762963931580913
chr10	20098965	20099313	349	*	8	0.817202133453096	0.327313127217074	4.49047250394687	0.0155723676382113	0.64307146915521	11047021	11047028	8	Hypermethylated	10	0.545746352604328	0.528571995485244	0.552700200527818	0.502091823752008	0.636254102334207	0.607161568006275	0.671471716800411	0.599316770354893	0.605429906613318	0.599015611639143	0.643702282239119	0.619647385011732
chr1	165475062	165475407	346	*	6	0.363577087448261	-0.518347339984389	-4.49042809080644	0.0155723676382113	0.64307146915521	1135707	1135712	6	Hypomethylated	-16	0.883423565738359	0.902178832883349	0.873299356912201	0.88882531587154	0.82053712828862	0.773297728431188	0.822386080347799	0.807116026478461	0.920134188632808	0.88523921425542	0.836173481929884	0.833902987030647
chr9	47714599	47715412	814	*	17	1.50692430909937	0.292984667509208	4.49038090389003	0.0155768159329019	0.64307146915521	10215291	10215307	17	Hypermethylated	9	0.391382975523706	0.502466073847262	0.395730221698566	0.470338876240756	0.528806166048758	0.482884364075569	0.697174617578354	0.496527952849359	0.485355628750688	0.461199713483603	0.51107948844253	0.529020209204121
chr8	118047400	118047786	387	*	10	0.621902973246458	0.335679882993047	4.49002870136703	0.0155857125222832	0.64307146915521	9730565	9730574	10	Hypermethylated	11	0.829063813806397	0.874397229466101	0.805189614461388	0.858225057404814	0.864626628498447	0.917158996170729	0.867176883712625	0.919594522279098	0.90306073357488	0.894839311603475	0.913564202151322	0.893993245661595
chr10	110184838	110186205	1368	*	7	0.427194363821862	-0.304401280694376	-4.48971203941959	0.0155923849643191	0.64307146915521	11775992	11775998	7	Hypomethylated	-10	0.917314058612922	0.921270513915632	0.958654072731692	0.930906831852469	0.945220884686883	0.932226109341609	0.894031534697378	0.926317645808193	0.923417931956112	0.915857161021816	0.92300491110514	0.909885360620121
chr8	22430805	22431135	331	*	5	0.381032930869375	-0.37696654090572	-4.48931934959482	0.0156035057010457	0.64307146915521	8944841	8944845	5	Hypomethylated	-12	0.902524453056275	0.919963686442928	0.856521263966892	0.908563027024281	0.904797669097545	0.905952264003687	0.897809094130339	0.879337167715312	0.8791751565536	0.906014662074051	0.860510625856722	0.858824574355725
chr4	138636865	138637921	1057	*	31	2.72078462479714	0.258267548412991	4.48910600825348	0.0156079539957363	0.64307146915521	5039819	5039849	31	Hypermethylated	8	0.281313413669841	0.248715896645785	0.221828627112816	0.22175905673988	0.43765994747478	0.37095352901135	0.417963149087879	0.361787860799997	0.286038265339898	0.266761219796706	0.401511984775169	0.42681490339238
chr11	103184631	103185143	513	*	11	1.07070275390386	0.328458163140129	4.48901909199936	0.0156101781430816	0.64307146915521	12875946	12875956	11	Hypermethylated	10	0.611288675970953	0.659587605542867	0.595296905349451	0.683359233343314	0.662864305474301	0.732772541220825	0.706601607215065	0.682083388934228	0.752920376956129	0.726938222446918	0.6920416332186	0.728219653317779
chr4	128662718	128662927	210	*	5	0.282161274573989	-0.400590885616621	-4.48846054672702	0.0156257471744988	0.643402023324668	4898780	4898784	5	Hypomethylated	-13	0.655836575425509	0.674033323650975	0.688013674884868	0.630844515071192	0.561381230819647	0.648874625890919	0.574559001664533	0.583883039319057	0.560171826706481	0.623284215151939	0.558018536350297	0.638963804414339
chr2	42182818	42184378	1561	*	9	0.706292603734191	-0.326764044389598	-4.48770586294183	0.015644652426934	0.643744636592567	1739221	1739229	9	Hypomethylated	-10	0.877615660532471	0.900205309789712	0.925830635063777	0.916524086287815	0.89090549698235	0.837773776570749	0.879705624873319	0.844126596868939	0.872805324475828	0.848084860308166	0.874243939822244	0.871875185564042
chr12	5860033	5861164	1132	*	8	0.718413428963671	-0.406438360364683	-4.48724868277658	0.0156591093846785	0.643744636592567	13132231	13132238	8	Hypomethylated	-13	0.65689221801058	0.752801372923301	0.783050113896385	0.710946675359673	0.67769700130059	0.682237256987629	0.651482658758782	0.671788796222349	0.71568912010784	0.670029687070226	0.632096228365017	0.662474810113688
chr5	140813606	140813969	364	*	8	0.538643670154372	-0.334407776738077	-4.48716398357691	0.0156591093846785	0.643744636592567	6420506	6420513	8	Hypomethylated	-11	0.494293264706265	0.64534251132781	0.478039915740293	0.565776601435827	0.536872271254268	0.549097961186625	0.536531019839565	0.514365720104077	0.549218782671169	0.545169047865443	0.488699450354707	0.549211705981181
chr12	102995942	102996490	549	*	6	0.541527255254704	0.341357482572613	4.4865902106093	0.0156824629318043	0.643744636592567	13840959	13840964	6	Hypermethylated	11	0.919104141311838	0.924702766191446	0.897293868699307	0.918342449850301	0.881588450361351	0.925839010390172	0.941952566010377	0.926245900167351	0.931210389538891	0.920471227612719	0.933836223508265	0.932444405114152
chr7	39585363	39586775	1413	*	12	0.949002626029138	-0.287037529846106	-4.48658858151236	0.015683575005477	0.643744636592567	7949061	7949072	12	Hypomethylated	-9	0.852322372557028	0.811566750684308	0.870260348990596	0.831057738579149	0.794881096782205	0.745633658210244	0.825932333581372	0.769830914294683	0.817896314037342	0.78184930614266	0.780906968004645	0.773971815275392
chr2	132976598	132977770	1173	*	13	1.15100796653057	0.288871402478048	4.4864438575364	0.0156857991528223	0.643744636592567	2411306	2411318	13	Hypermethylated	9	0.471558014999124	0.475580838203034	0.556390334925857	0.47889297600858	0.574485967251106	0.602907758861705	0.569461601205987	0.55923676002164	0.51664801941517	0.565914998191236	0.520477284988154	0.55447113922922
chr1	183251847	183252482	636	*	17	1.54975583179029	-0.251717010911588	-4.48636768188352	0.0156869112264949	0.643744636592567	1301208	1301224	17	Hypomethylated	-8	0.761841358916014	0.828210762678215	0.757113410416409	0.788902834250238	0.7600043253227	0.695826332071386	0.730358443979516	0.73594689774855	0.783709296284249	0.737319488352773	0.617754968265587	0.682792775944123
chr10	125438416	125438616	201	*	5	0.29368032483258	0.415136948219826	4.48575699248953	0.015715825141984	0.644102054622771	11926473	11926477	5	Hypermethylated	13	0.825037551842571	0.881500308071031	0.841362423983492	0.815237013277875	0.850577582376919	0.897374572633029	0.882540396273928	0.862846603682575	0.883096113051407	0.890197632126903	0.850486021329787	0.869896846883681
chr4	138986624	138986990	367	*	7	0.802754071118862	-0.567700320272089	-4.48557444419846	0.0157202734366746	0.644102054622771	5044757	5044763	7	Hypomethylated	-18	0.890383090945994	0.872443472061228	0.854084653184924	0.91422133024052	0.722285975695218	0.725700753098679	0.786312615487359	0.873811656675408	0.828941511837154	0.844059252738434	0.789064211929193	0.72409493634334
chr6	108212554	108213462	909	*	21	3.04304364527316	-0.30343882550348	-4.48539174873649	0.0157247217313653	0.644102054622771	7298796	7298816	21	Hypomethylated	-10	0.72191375254333	0.707156697550568	0.680673434886285	0.716748207337848	0.574672142056851	0.45269620632244	0.581322782604923	0.596154082513979	0.650464209656951	0.616426186642656	0.510135227653497	0.487367954800345
chr8	12659013	12659580	568	*	12	1.25416667990665	0.363034392086688	4.4852945568824	0.0157258338050379	0.644102054622771	8875035	8875046	12	Hypermethylated	12	0.337170204655605	0.265290602515368	0.296740595669682	0.261630353140097	0.371068406197958	0.395384275880129	0.453165391373042	0.433947320829737	0.363733978564705	0.315509516256572	0.332791741659694	0.361084659831516
chr9	61333482	61334176	695	*	9	0.920352384083305	0.317840384012829	4.48489462057285	0.0157336183207465	0.644111522948468	10341535	10341543	9	Hypermethylated	10	0.692603224590804	0.789176926515147	0.748495685311506	0.750719602170245	0.731101192976134	0.800505218361758	0.735119999592384	0.725762621085609	0.763296998139897	0.769806174993754	0.758212950890894	0.780284078354376
chr1	156355201	156355851	651	*	12	0.82921787152858	0.299792926118978	4.48474822347838	0.0157414028364551	0.64412098218748	1064231	1064242	12	Hypermethylated	10	0.573676973491997	0.495544638777505	0.503412386228041	0.55580163258788	0.585873353841394	0.712686319231574	0.661758799013075	0.604748848039296	0.60853864181503	0.587143675355675	0.480984908364961	0.534718012603033
chr6	31347498	31347996	499	*	15	1.01873596233853	-0.276613678642966	-4.48389045234666	0.0157603080888903	0.644452702728779	6738620	6738634	15	Hypomethylated	-9	0.769412297558184	0.77813137009979	0.764555983601177	0.705659558271121	0.720885956508637	0.723178803638262	0.659155228524855	0.729427612946299	0.746403414683101	0.66331328797455	0.714258768686396	0.693102749322998
chr3	144042348	144042594	247	*	7	0.365330139276914	-0.360593037175318	-4.48304413534682	0.015790334078052	0.644452702728779	3875515	3875521	7	Hypomethylated	-11	0.897661477006046	0.851939013668241	0.887449870285957	0.883804351671244	0.837873621114332	0.84673988705789	0.844792424606386	0.860775285084406	0.823927843947304	0.878538967054875	0.851799769578216	0.870390837832039
chr15	84249946	84250536	591	*	16	1.26599639249433	-0.354459382847332	-4.48301142496716	0.015790334078052	0.644452702728779	16424337	16424352	16	Hypomethylated	-11	0.595308729034723	0.699334340361416	0.655037722115071	0.6857552191134	0.610556230589069	0.668167847667333	0.639832455429779	0.592811547605236	0.694364680297609	0.605659971682148	0.623695027616389	0.570110617257654
chr11	5750600	5751048	449	*	10	0.558635797177922	-0.29119250956302	-4.48255656930046	0.0158003427411059	0.644452702728779	12007445	12007454	10	Hypomethylated	-9	0.931820914640501	0.895745671669652	0.86345089998909	0.944092544429404	0.846173864127047	0.891132119981384	0.819987999678181	0.842538936115229	0.896126922765854	0.877261278479009	0.842506599182454	0.834100196083743
chr7	135832310	135834102	1793	*	13	0.987384510403688	0.315109919003359	4.48248168687253	0.0158047910357965	0.644452702728779	8706466	8706478	13	Hypermethylated	10	0.557249574056983	0.552197418693713	0.488907079877353	0.576619621016156	0.623855587825242	0.672408419132278	0.592877683679272	0.628838609962535	0.554436988006811	0.526415876490188	0.642685501255962	0.624677890845015
chr9	39908560	39909941	1382	*	7	0.555306288061147	0.313676449994396	4.48217369796851	0.0158170238461958	0.644452702728779	10128161	10128167	7	Hypermethylated	10	0.847966629339014	0.785790616754704	0.809117869929351	0.859971452186039	0.831855053773249	0.801506156129533	0.842157022966584	0.863020393946632	0.842353691011059	0.82147933188603	0.825636346788102	0.81634095734899
chr11	44530526	44531105	580	*	9	0.568191878624377	-0.345979046705036	-4.48214404253965	0.0158170238461958	0.644452702728779	12268077	12268085	9	Hypomethylated	-11	0.766361682947577	0.801279944000836	0.778824667149035	0.73818165547957	0.689262753277119	0.676375676483949	0.698307297017332	0.661757091718184	0.699950159301848	0.73976986551061	0.697248436523403	0.709990249256635
chr7	130591669	130592725	1057	*	7	0.64507445012401	0.329293991849368	4.48202426069451	0.0158192479935411	0.644452702728779	8655647	8655653	7	Hypermethylated	10	0.679998053259292	0.691389299132684	0.746244278312549	0.679744569034749	0.642076002344013	0.79628302609635	0.768080564530806	0.795869266065953	0.740084573689917	0.728052294363594	0.790657747576541	0.744250206785683
chr5	108109442	108109784	343	*	11	0.887461100853197	-0.278299412826352	-4.48134989034087	0.0158426015406669	0.644452702728779	6018666	6018676	11	Hypomethylated	-9	0.747678256584107	0.659723262009489	0.697292109282381	0.753512199001475	0.657502178696782	0.69402337186434	0.603119796130494	0.665634962464877	0.735015312524633	0.713613329079349	0.65215592700844	0.686698133826018
chr12	44010041	44010550	510	*	7	0.505955612960657	0.343370946202579	4.48131032777174	0.0158437136143395	0.644452702728779	13390255	13390261	7	Hypermethylated	11	0.821173781778644	0.848360760777574	0.788955150127814	0.807554822389891	0.850202229440022	0.905700251825069	0.834342156536355	0.905348774254197	0.853999049623558	0.870351326115858	0.85394702579108	0.876602260933093
chr9	67447612	67448519	908	*	14	1.43973272575065	-0.270396233832769	-4.48120466840929	0.0158459377616848	0.644452702728779	10405373	10405386	14	Hypomethylated	-9	0.570266367228669	0.643803334748989	0.627156163497508	0.601350746725609	0.597030164559287	0.541918397758838	0.553300696195286	0.579378355157866	0.579517976847151	0.599341738049978	0.556084611273693	0.560049251363711
chr5	65992522	65993107	586	*	10	0.693630372453715	0.281726285971877	4.48113625419798	0.0158470498353575	0.644452702728779	5689334	5689343	10	Hypermethylated	9	0.852392475501397	0.863073592064934	0.873978664776207	0.848164146734596	0.881436535965203	0.904696163573827	0.90315780481983	0.886758776242184	0.866959835074817	0.892829968198066	0.910270252155163	0.871893606673653
chr18	11949479	11950520	1042	*	9	0.941873391224773	-0.312949699659192	-4.48104776485504	0.0158526102037208	0.644452702728779	18253619	18253627	9	Hypomethylated	-10	0.794278722090622	0.773207505825193	0.831612361649248	0.786186794564042	0.737059162644732	0.76806938690495	0.764537544767146	0.735635061303646	0.744633420173713	0.709760298877669	0.707283095044761	0.703810990084681
chr8	88584934	88585640	707	*	10	0.749546705861802	-0.302826176805557	-4.48048616719896	0.0158737396035013	0.644452702728779	9456215	9456224	10	Hypomethylated	-10	0.888683348357063	0.882345613265712	0.883354075681582	0.858618121956283	0.801560449803173	0.827529860316276	0.785550496329493	0.792781724082661	0.840025979511846	0.804490508598863	0.838671720559801	0.835046939027634
chr8	11326043	11326452	410	*	14	1.1680978037521	-0.50986153655698	-4.4803878289564	0.0158770758245192	0.644452702728779	8857571	8857584	14	Hypomethylated	-16	0.866088636311725	0.752828331098802	0.840301108160912	0.841303880341322	0.790167473128748	0.819528085683942	0.786176635936983	0.787254005990263	0.834490440266326	0.761285830292716	0.748398137409072	0.771180881571685
chr9	48134436	48134812	377	*	9	0.734013624158111	0.32919152899262	4.4802476991069	0.0158826361928825	0.644452702728779	10219565	10219573	9	Hypermethylated	10	0.630340554254113	0.654127491088321	0.71465079716713	0.63509314785301	0.610814550292328	0.604344655328525	0.706330742015903	0.584498569566989	0.672881545887784	0.656681826881917	0.641289412441671	0.673033027869008
chr16	35006906	35007516	611	*	14	1.08625192578229	-0.281002271355872	-4.48013980664524	0.0158826361928825	0.644452702728779	16927743	16927756	14	Hypomethylated	-9	0.855205564043035	0.798319196383773	0.850478490588557	0.783079855671807	0.750711425557436	0.748523993729708	0.753343762904959	0.799302110218497	0.797855812699086	0.781109851869908	0.739140881766347	0.721426222188997
chr19	25603276	25603505	230	*	6	0.720767362992087	-0.464517968017082	-4.47996614236814	0.0158870844875731	0.644452702728779	19090966	19090971	6	Hypomethylated	-15	0.378576964447574	0.507746125547817	0.397872781918696	0.477274283876989	0.507581746774381	0.375536721760703	0.458617873614129	0.461698810587055	0.392130151199543	0.367864868560116	0.361684102156605	0.279517626419073
chr11	30903006	30903261	256	*	6	0.498813954943919	0.379617877683453	4.4792896965358	0.015903765592663	0.644452702728779	12167700	12167705	6	Hypermethylated	12	0.451602320103524	0.3821711555325	0.347253997582192	0.441599443886119	0.419591352242339	0.578151489022568	0.526488509962414	0.555293388292675	0.378735305049532	0.518770883390135	0.570980043825748	0.437426646396978
chr16	28466666	28466869	204	*	7	0.654967995273951	-0.44727095429145	-4.47924366124405	0.015907101813681	0.644452702728779	16857811	16857817	7	Hypomethylated	-14	0.886772741630997	0.841719467478421	0.800664571955338	0.860070991193991	0.788669570239098	0.779373580904676	0.832186247987783	0.689649722778118	0.824831679700411	0.807009349858391	0.777164438002841	0.743371294369296
chr9	48507940	48508591	652	*	17	1.16458480049279	0.277802221301034	4.4791716471987	0.0159082138873536	0.644452702728779	10223137	10223153	17	Hypermethylated	9	0.351949291141549	0.501150126221427	0.43683761709459	0.480873855785937	0.518233510075821	0.535664491249659	0.619941546624001	0.517374385466657	0.431350618902008	0.441620904293028	0.514180116297107	0.569570368973545
chr7	120961502	120962750	1249	*	13	0.922372230595687	0.299539609292144	4.47865374581781	0.0159260070661161	0.644490316156622	8558749	8558761	13	Hypermethylated	10	0.818640554475831	0.869270560594734	0.823642055710138	0.776620301913771	0.792924762261327	0.901458107235598	0.859359870316459	0.828661009998017	0.854709183308926	0.893462941473015	0.863256094108801	0.911713980761894
chr18	44731184	44731940	757	*	7	0.566713814920571	-0.404164932411242	-4.4785749983275	0.0159293432871341	0.644490316156622	18493402	18493408	7	Hypomethylated	-13	0.849795333060363	0.824730458588857	0.858940728723236	0.878291508243499	0.837042129784662	0.740635968222315	0.792716481320914	0.798427135102147	0.824093497528304	0.760985655704275	0.822983130890247	0.754813286719162
chr10	48838056	48838898	843	*	5	0.432694868180165	0.424996140066667	4.47836424312337	0.0159349036554974	0.644490316156622	11250810	11250814	5	Hypermethylated	14	0.754270662220395	0.668205560375096	0.65893367594526	0.587513661175561	0.677934111826751	0.749778052085379	0.63089698765416	0.682298408085124	0.697306086406008	0.655262642868329	0.671433211622696	0.729863071601496
chr4	76889891	76890678	788	*	5	0.349729685464339	0.377837956236483	4.47783484490966	0.0159482485395692	0.644490316156622	4488584	4488588	5	Hypermethylated	12	0.854013175792363	0.830505220225347	0.820580401631709	0.791399625934823	0.84956640088639	0.830777061104913	0.854401825346214	0.849813157620444	0.845691339005505	0.850503385719408	0.830407044896863	0.809523273740577
chr11	84611050	84612369	1320	*	6	0.422643569883392	0.42735970234218	4.47780158868192	0.0159482485395692	0.644490316156622	12663946	12663951	6	Hypermethylated	14	0.724225156651497	0.821821506661375	0.775767915401745	0.725852793637366	0.769183050545221	0.730491467273895	0.787712808271194	0.763914036987046	0.83205803869211	0.787883760815759	0.800031652931661	0.818583349682456
chr3	148851983	148852603	621	*	12	0.990763771028279	0.375934555951738	4.47750782210794	0.0159627054973138	0.644490316156622	3922808	3922819	12	Hypermethylated	12	0.626439396926958	0.7223458284587	0.70874354430572	0.640436126591897	0.747069913449685	0.709576107851628	0.727697204519839	0.791299811972413	0.780204702724949	0.824814721241637	0.676038409129634	0.630087407593064
chr2	135297933	135298213	281	*	5	0.295292137910659	0.398986641393606	4.47734123894086	0.0159671537920044	0.644490316156622	2425436	2425440	5	Hypermethylated	13	0.862572856156241	0.841094714927708	0.805517480565906	0.82279643997011	0.84415915696024	0.84513612476554	0.857022092041593	0.873420293030644	0.873898268390211	0.87375173130245	0.839182102793075	0.896770971419844
chr16	96327003	96327220	218	*	5	0.342302140551342	0.539713633520198	4.47723548991407	0.0159738262340404	0.644490316156622	17366492	17366496	5	Hypermethylated	17	0.826680232539386	0.862237355812722	0.844619591215016	0.812442220251786	0.869385700618578	0.9016469691194	0.855822372609273	0.847883549742563	0.884105441989541	0.85264930857884	0.848871802584114	0.84156959852185
chr18	21180660	21181198	539	*	13	1.08958906974242	-0.302136457634937	-4.47707481855367	0.0159771624550583	0.644490316156622	18314887	18314899	13	Hypomethylated	-10	0.83841225088626	0.872562983855061	0.836547176048669	0.789282630868676	0.7840988551055	0.679935122860534	0.722480798471492	0.790302376458446	0.762614084091145	0.727916262861405	0.788461943484864	0.823972753259893
chr4	125372796	125373472	677	*	11	1.22948642344162	-0.372558968652252	-4.47586861979918	0.016017197107274	0.645082207282488	4858697	4858707	11	Hypomethylated	-12	0.798926649674628	0.801094173046461	0.846611504076907	0.831732108148243	0.729037901184826	0.771746817727062	0.69315002267316	0.732601316429214	0.777867223575602	0.778430173630438	0.70185701862441	0.713805129631494
chr6	94738759	94739356	598	*	11	1.21479712141216	-0.293657077575505	-4.47558228926791	0.0160283178440005	0.645082207282488	7204553	7204563	11	Hypomethylated	-9	0.718874864496918	0.713621535378273	0.739552434737206	0.721235905281898	0.674401323663095	0.624939850381141	0.626157627406218	0.653979755111518	0.619858236793921	0.641629069445773	0.619692062401453	0.629735702546544
chr8	55336800	55337213	414	*	5	0.387129626851539	-0.423708983925885	-4.47549683660207	0.0160327661386912	0.645082207282488	9207803	9207807	5	Hypomethylated	-13	0.840051981230773	0.892127008011693	0.826889329165799	0.863533371658526	0.813140767144845	0.799885308415784	0.817848668549328	0.842082160276893	0.833218232434176	0.838922452980026	0.817802892864618	0.824768594902713
chr6	22073544	22075036	1493	*	10	0.815222004439083	-0.298480925211191	-4.47520418371973	0.0160405506543998	0.645082207282488	6667788	6667797	10	Hypomethylated	-10	0.763105718461013	0.825764796817264	0.813752530872146	0.84738918983378	0.778862013372035	0.778074536200884	0.761692235938909	0.785596047536244	0.753959668385874	0.734096780315419	0.720203332094768	0.705047022617252
chr5	91887372	91887666	295	*	7	0.67646844006519	-0.35379949899526	-4.47475590093121	0.016052783464799	0.645082207282488	5876786	5876792	7	Hypomethylated	-11	0.372038215496451	0.375929641509007	0.346603365344459	0.294935494850183	0.298115680667943	0.301298736760058	0.318209370908948	0.250460241295762	0.276048474060693	0.236901504728217	0.207334076641578	0.306167602345035
chr1	48359655	48360607	953	*	5	0.440352618376841	0.35751058580272	4.47454370196841	0.0160550076121443	0.645082207282488	303876	303880	5	Hypermethylated	11	0.88917420954009	0.851499811753211	0.911710285124709	0.906389794523926	0.843647356230435	0.921345800634732	0.898173801241128	0.913308426290879	0.888802847939814	0.904455340588012	0.883597532281213	0.869428388396657
chr12	11483269	11483660	392	*	5	0.303688214492237	-0.461964379778895	-4.47447495876312	0.0160572317594896	0.645082207282488	13167366	13167370	5	Hypomethylated	-15	0.904298164310715	0.878557888881742	0.853680374510363	0.876955768203371	0.917328422968842	0.880081284410586	0.861401825256564	0.915976349757444	0.860555153836964	0.859730028071956	0.903687329460536	0.8463606623951
chr18	14019945	14020853	909	*	9	0.873154082390756	-0.402110846472092	-4.47430562199729	0.0160672404225435	0.645082207282488	18272291	18272299	9	Hypomethylated	-13	0.907670796353412	0.891471083175859	0.908756061305068	0.875224905998321	0.777989017516772	0.795135963392501	0.836407944973284	0.823050710511717	0.830934530125134	0.85478993573334	0.807944182890207	0.807146456682108
chr8	16019449	16020291	843	*	5	0.308381545983113	0.440485105692271	4.47328519700103	0.0160928181170146	0.645082207282488	8913517	8913521	5	Hypermethylated	14	0.875812530862351	0.872043159413677	0.834895268412202	0.861610550706533	0.775160061410988	0.844171759963914	0.874099697997794	0.810972063191357	0.880952562039094	0.838251744785338	0.845412468496635	0.861312837608904
chr9	55327729	55328816	1088	*	10	0.873583672764371	0.337817142566974	4.47319302216993	0.0160972664117052	0.645082207282488	10282262	10282271	10	Hypermethylated	11	0.772865757019197	0.767157620120471	0.844452866212206	0.761368723006366	0.828344324369837	0.806753576852186	0.864305330605171	0.829705746027405	0.861547351796374	0.834451885168423	0.872635658147032	0.817593140701626
chr3	141802071	141802906	836	*	9	0.753475950223608	0.348727867683737	4.47276263590781	0.0161050509274138	0.645082207282488	3857041	3857049	9	Hypermethylated	11	0.758861047804144	0.709046327329372	0.683795745310458	0.700868900707323	0.797028569154885	0.833608208169537	0.809780078249682	0.773038602426281	0.904099375131148	0.725469277456157	0.81515359986024	0.735376456568771
chr9	85560875	85561271	397	*	5	0.307351906123527	0.431170859687894	4.47269701220235	0.0161083871484318	0.645082207282488	10548687	10548691	5	Hypermethylated	14	0.767113361096083	0.785416020130604	0.825334621966976	0.816891808671733	0.850649652854194	0.847407283870213	0.873152917238876	0.867158304960748	0.869240761451436	0.804476565547849	0.844061952018331	0.85697259251514
chr6	82120769	82121633	865	*	6	0.60099714057788	-0.318842286659599	-4.47266720577926	0.0161094992221045	0.645082207282488	7084799	7084804	6	Hypomethylated	-10	0.860504025229049	0.808399692740331	0.794477630880837	0.800727024864478	0.8162845078281	0.719041639630717	0.746816258560059	0.821872463878187	0.823689681733688	0.845563750537507	0.798523508835016	0.783493827811215
